LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
268,18,2013,0,8,1200,56,0,
269,2013,18,0,21,1200,11,0,
270,18,2168,0,88,1200,9,0,
271,2168,18,0,24,1200,1,0,
272,18,2525,0,13,1200,44,0,
273,2525,18,0,15,1200,35,0,
274,18,3100,0,89,1200,84,0,
275,3100,18,0,53,1200,51,0,
276,18,3131,0,92,1200,8,0,
277,3131,18,0,72,1200,71,0,
278,19,390,0,31,1200,37,0,
279,390,19,0,71,1200,84,0,
280,19,497,0,51,1200,5,0,
281,497,19,0,47,1200,76,0,
282,19,1015,0,39,1200,21,0,
283,1015,19,0,81,1200,84,0,
284,19,1072,0,57,1200,5,0,
285,1072,19,0,50,1200,23,0,
286,19,1633,0,57,1200,57,0,
287,1633,19,0,35,1200,71,0,
288,19,1966,0,86,1200,65,0,
289,1966,19,0,7,1200,25,0,
290,19,2563,0,53,1200,19,0,
291,2563,19,0,10,1200,2,0,
292,19,2815,0,92,1200,12,0,
293,2815,19,0,39,1200,42,0,
294,19,3618,0,58,1200,25,0,
295,3618,19,0,93,1200,96,0,
296,19,3864,0,35,1200,48,0,
297,3864,19,0,59,1200,82,0,
298,20,484,0,22,1200,31,0,
299,484,20,0,9,1200,58,0,
300,20,773,0,8,1200,61,0,
301,773,20,0,94,1200,44,0,
302,20,859,0,94,1200,9,0,
303,859,20,0,58,1200,21,0,
304,20,1029,0,95,1200,54,0,
305,1029,20,0,22,1200,71,0,
306,20,1487,0,95,1200,13,0,
307,1487,20,0,40,1200,84,0,
308,20,1734,0,28,1200,13,0,
309,1734,20,0,46,1200,52,0,
310,20,1737,0,69,1200,28,0,
311,1737,20,0,81,1200,89,0,
312,20,2157,0,52,1200,46,0,
313,2157,20,0,11,1200,48,0,
314,20,2672,0,22,1200,90,0,
315,2672,20,0,47,1200,97,0,
316,20,2876,0,89,1200,40,0,
317,2876,20,0,13,1200,54,0,
318,20,2990,0,45,1200,27,0,
319,2990,20,0,75,1200,79,0,
320,20,3298,0,69,1200,3,0,
321,3298,20,0,78,1200,93,0,
322,20,3933,0,22,1200,95,0,
323,3933,20,0,67,1200,59,0,
324,21,117,0,35,1200,18,0,
325,117,21,0,32,1200,24,0,
326,21,1977,0,38,1200,61,0,
327,1977,21,0,58,1200,57,0,
328,21,2041,0,40,1200,44,0,
329,2041,21,0,88,1200,47,0,
330,21,2164,0,92,1200,72,0,
331,2164,21,0,21,1200,93,0,
332,21,2169,0,49,1200,37,0,
333,2169,21,0,97,1200,37,0,
334,21,2588,0,92,1200,73,0,
335,2588,21,0,39,1200,45,0,
336,21,2605,0,61,1200,30,0,
337,2605,21,0,10,1200,15,0,
338,22,139,0,40,1200,76,0,
339,139,22,0,58,1200,27,0,
340,22,871,0,89,1200,47,0,
341,871,22,0,45,1200,47,0,
342,22,875,0,17,1200,31,0,
343,875,22,0,68,1200,77,0,
344,22,967,0,10,1200,15,0,
345,967,22,0,62,1200,54,0,
346,22,1956,0,89,1200,69,0,
347,1956,22,0,32,1200,42,0,
348,22,2033,0,72,1200,62,0,
349,2033,22,0,42,1200,25,0,
350,22,2777,0,45,1200,12,0,
351,2777,22,0,76,1200,9,0,
352,22,3233,0,21,1200,90,0,
353,3233,22,0,27,1200,37,0,
354,22,3270,0,30,1200,9,0,
355,3270,22,0,74,1200,69,0,
356,22,3642,0,85,1200,55,0,
357,3642,22,0,1,1200,46,0,
358,22,3847,0,9,1200,71,0,
359,3847,22,0,3,1200,41,0,
360,23,34,0,53,1200,95,0,
361,34,23,0,42,1200,7,0,
362,23,693,0,19,1200,5,0,
363,693,23,0,6,1200,52,0,
364,23,983,0,7,1200,81,0,
365,983,23,0,43,1200,75,0,
366,23,1026,0,80,1200,37,0,
367,1026,23,0,36,1200,60,0,
368,23,1113,0,68,1200,36,0,
369,1113,23,0,82,1200,91,0,
370,23,1291,0,96,1200,1,0,
371,1291,23,0,96,1200,1,0,
372,23,2023,0,82,1200,78,0,
373,2023,23,0,39,1200,60,0,
374,23,2034,0,43,1200,92,0,
375,2034,23,0,37,1200,41,0,
376,23,2685,0,28,1200,65,0,
377,2685,23,0,50,1200,8,0,
378,24,259,0,39,1200,41,0,
379,259,24,0,2,1200,47,0,
380,24,373,0,37,1200,90,0,
381,373,24,0,66,1200,36,0,
382,24,709,0,19,1200,93,0,
383,709,24,0,69,1200,4,0,
384,24,783,0,44,1200,42,0,
385,783,24,0,13,1200,2,0,
386,24,848,0,22,1200,94,0,
387,848,24,0,7,1200,47,0,
388,24,1277,0,2,1200,20,0,
389,1277,24,0,62,1200,30,0,
390,24,1782,0,78,1200,82,0,
391,1782,24,0,89,1200,30,0,
392,24,2094,0,90,1200,99,0,
393,2094,24,0,5,1200,1,0,
394,24,2719,0,20,1200,58,0,
395,2719,24,0,54,1200,67,0,
396,25,96,0,76,1200,23,0,
397,96,25,0,63,1200,45,0,
398,25,657,0,36,1200,22,0,
399,657,25,0,95,1200,49,0,
400,25,2374,0,81,1200,48,0,
401,2374,25,0,16,1200,63,0,
402,25,3418,0,57,1200,48,0,
403,3418,25,0,64,1200,44,0,
404,26,329,0,10,1200,51,0,
405,329,26,0,99,1200,62,0,
406,26,801,0,97,1200,79,0,
407,801,26,0,99,1200,41,0,
408,26,2087,0,51,1200,80,0,
409,2087,26,0,27,1200,27,0,
410,26,2549,0,7,1200,96,0,
411,2549,26,0,91,1200,98,0,
412,26,3700,0,41,1200,57,0,
413,3700,26,0,76,1200,42,0,
414,26,3702,0,97,1200,12,0,
415,3702,26,0,13,1200,82,0,
416,26,3922,0,66,1200,82,0,
417,3922,26,0,3,1200,60,0,
418,27,73,0,11,1200,64,0,
419,73,27,0,5,1200,4,0,
420,27,158,0,60,1200,98,0,
421,158,27,0,2,1200,39,0,
422,27,1547,0,92,1200,19,0,
423,1547,27,0,77,1200,62,0,
424,27,1613,0,99,1200,45,0,
425,1613,27,0,64,1200,61,0,
426,27,2011,0,13,1200,31,0,
427,2011,27,0,54,1200,49,0,
428,27,2283,0,12,1200,31,0,
429,2283,27,0,18,1200,42,0,
430,27,2295,0,18,1200,48,0,
431,2295,27,0,17,1200,20,0,
432,27,2549,0,39,1200,84,0,
433,2549,27,0,86,1200,96,0,
434,27,3189,0,13,1200,20,0,
435,3189,27,0,45,1200,16,0,
436,28,112,0,19,1200,57,0,
437,112,28,0,88,1200,19,0,
438,28,918,0,19,1200,95,0,
439,918,28,0,21,1200,13,0,
440,28,1071,0,24,1200,20,0,
441,1071,28,0,30,1200,76,0,
442,28,1593,0,92,1200,49,0,
443,1593,28,0,48,1200,26,0,
444,28,1978,0,35,1200,35,0,
445,1978,28,0,59,1200,41,0,
446,28,2505,0,17,1200,10,0,
447,2505,28,0,48,1200,76,0,
448,28,3163,0,98,1200,24,0,
449,3163,28,0,55,1200,73,0,
450,28,3164,0,9,1200,69,0,
451,3164,28,0,77,1200,31,0,
452,28,3570,0,14,1200,54,0,
453,3570,28,0,26,1200,58,0,
454,29,123,0,52,1200,98,0,
455,123,29,0,85,1200,60,0,
456,29,726,0,44,1200,11,0,
457,726,29,0,84,1200,73,0,
458,29,1391,0,11,1200,86,0,
459,1391,29,0,51,1200,40,0,
460,29,2654,0,42,1200,55,0,
461,2654,29,0,62,1200,47,0,
462,29,3794,0,35,1200,92,0,
463,3794,29,0,64,1200,61,0,
464,30,55,0,95,1200,80,0,
465,55,30,0,18,1200,74,0,
466,30,140,0,14,1200,34,0,
467,140,30,0,49,1200,62,0,
468,30,2041,0,69,1200,79,0,
469,2041,30,0,17,1200,82,0,
470,30,2273,0,21,1200,45,0,
471,2273,30,0,14,1200,95,0,
472,30,3689,0,3,1200,5,0,
473,3689,30,0,31,1200,51,0,
474,30,3970,0,89,1200,97,0,
475,3970,30,0,47,1200,58,0,
476,31,830,0,44,1200,93,0,
477,830,31,0,17,1200,3,0,
478,31,1534,0,90,1200,23,0,
479,1534,31,0,81,1200,10,0,
480,31,1559,0,56,1200,47,0,
481,1559,31,0,83,1200,32,0,
482,31,1674,0,27,1200,48,0,
483,1674,31,0,71,1200,27,0,
484,31,1765,0,90,1200,36,0,
485,1765,31,0,69,1200,88,0,
486,31,1959,0,2,1200,54,0,
487,1959,31,0,80,1200,20,0,
488,31,2035,0,62,1200,3,0,
489,2035,31,0,75,1200,69,0,
490,31,2299,0,87,1200,3,0,
491,2299,31,0,99,1200,40,0,
492,31,2523,0,6,1200,60,0,
493,2523,31,0,65,1200,70,0,
494,31,3538,0,97,1200,79,0,
495,3538,31,0,18,1200,70,0,
496,32,105,0,55,1200,23,0,
497,105,32,0,67,1200,60,0,
498,32,234,0,57,1200,30,0,
499,234,32,0,19,1200,39,0,
500,32,1492,0,74,1200,40,0,
501,1492,32,0,84,1200,48,0,
502,32,2281,0,11,1200,85,0,
503,2281,32,0,96,1200,45,0,
504,32,2296,0,84,1200,37,0,
505,2296,32,0,55,1200,22,0,
506,32,2304,0,96,1200,52,0,
507,2304,32,0,37,1200,2,0,
508,32,2588,0,86,1200,14,0,
509,2588,32,0,4,1200,18,0,
510,32,3544,0,13,1200,50,0,
511,3544,32,0,70,1200,15,0,
512,32,3871,0,93,1200,37,0,
513,3871,32,0,58,1200,2,0,
514,33,1011,0,2,1200,84,0,
515,1011,33,0,60,1200,74,0,
516,33,1647,0,89,1200,69,0,
517,1647,33,0,32,1200,32,0,
518,33,1985,0,63,1200,66,0,
519,1985,33,0,60,1200,57,0,
520,33,2176,0,26,1200,61,0,
521,2176,33,0,90,1200,5,0,
522,33,2354,0,22,1200,85,0,
523,2354,33,0,74,1200,18,0,
524,33,2399,0,87,1200,48,0,
525,2399,33,0,4,1200,40,0,
526,33,2438,0,16,1200,68,0,
527,2438,33,0,63,1200,96,0,
528,33,2516,0,42,1200,56,0,
529,2516,33,0,33,1200,4,0,
530,33,2875,0,13,1200,17,0,
531,2875,33,0,46,1200,52,0,
532,33,2950,0,13,1200,63,0,
533,2950,33,0,33,1200,42,0,
534,33,2991,0,14,1200,33,0,
535,2991,33,0,8,1200,86,0,
536,33,3380,0,90,1200,18,0,
537,3380,33,0,86,1200,27,0,
538,34,586,0,46,1200,79,0,
539,586,34,0,1,1200,61,0,
540,34,602,0,59,1200,25,0,
541,602,34,0,60,1200,61,0,
542,34,1391,0,49,1200,10,0,
543,1391,34,0,80,1200,80,0,
544,34,1853,0,93,1200,4,0,
545,1853,34,0,61,1200,31,0,
546,34,1895,0,23,1200,32,0,
547,1895,34,0,5,1200,24,0,
548,34,2062,0,85,1200,59,0,
549,2062,34,0,50,1200,18,0,
550,34,3623,0,36,1200,96,0,
551,3623,34,0,20,1200,92,0,
552,34,3935,0,43,1200,75,0,
553,3935,34,0,8,1200,72,0,
554,34,3946,0,90,1200,65,0,
555,3946,34,0,41,1200,2,0,
556,35,708,0,25,1200,21,0,
557,708,35,0,7,1200,83,0,
558,35,1294,0,86,1200,42,0,
559,1294,35,0,61,1200,94,0,
560,35,1916,0,33,1200,25,0,
561,1916,35,0,69,1200,53,0,
562,35,2157,0,38,1200,9,0,
563,2157,35,0,12,1200,42,0,
564,35,2766,0,44,1200,28,0,
565,2766,35,0,53,1200,37,0,
566,36,167,0,14,1200,61,0,
567,167,36,0,71,1200,59,0,
568,36,294,0,92,1200,32,0,
569,294,36,0,52,1200,41,0,
570,36,943,0,52,1200,75,0,
571,943,36,0,46,1200,85,0,
572,36,1538,0,80,1200,24,0,
573,1538,36,0,41,1200,65,0,
574,36,1604,0,2,1200,80,0,
575,1604,36,0,49,1200,88,0,
576,36,1857,0,95,1200,10,0,
577,1857,36,0,78,1200,96,0,
578,36,2321,0,28,1200,92,0,
579,2321,36,0,32,1200,50,0,
580,36,2847,0,92,1200,97,0,
581,2847,36,0,76,1200,63,0,
582,36,3502,0,77,1200,86,0,
583,3502,36,0,22,1200,65,0,
584,36,3852,0,42,1200,99,0,
585,3852,36,0,29,1200,58,0,
586,37,510,0,94,1200,76,0,
587,510,37,0,79,1200,46,0,
588,37,643,0,68,1200,89,0,
589,643,37,0,33,1200,28,0,
590,37,699,0,46,1200,81,0,
591,699,37,0,9,1200,80,0,
592,37,1260,0,38,1200,96,0,
593,1260,37,0,80,1200,59,0,
594,37,1719,0,26,1200,4,0,
595,1719,37,0,43,1200,41,0,
596,37,1760,0,53,1200,60,0,
597,1760,37,0,27,1200,62,0,
598,37,1781,0,11,1200,11,0,
599,1781,37,0,26,1200,20,0,
600,37,2942,0,78,1200,90,0,
601,2942,37,0,57,1200,7,0,
602,37,2951,0,1,1200,95,0,
603,2951,37,0,11,1200,62,0,
604,37,3248,0,30,1200,7,0,
605,3248,37,0,88,1200,64,0,
606,38,258,0,4,1200,58,0,
607,258,38,0,86,1200,4,0,
608,38,1097,0,72,1200,72,0,
609,1097,38,0,80,1200,14,0,
610,38,2697,0,33,1200,86,0,
611,2697,38,0,33,1200,23,0,
612,38,3657,0,74,1200,89,0,
613,3657,38,0,66,1200,36,0,
614,38,3832,0,4,1200,90,0,
615,3832,38,0,87,1200,24,0,
616,39,164,0,51,1200,82,0,
617,164,39,0,27,1200,21,0,
618,39,401,0,33,1200,63,0,
619,401,39,0,97,1200,47,0,
620,39,1367,0,84,1200,69,0,
621,1367,39,0,77,1200,15,0,
622,39,1455,0,75,1200,31,0,
623,1455,39,0,83,1200,90,0,
624,39,1600,0,32,1200,4,0,
625,1600,39,0,67,1200,4,0,
626,39,1789,0,77,1200,44,0,
627,1789,39,0,28,1200,61,0,
628,39,2349,0,86,1200,63,0,
629,2349,39,0,57,1200,83,0,
630,39,2856,0,19,1200,26,0,
631,2856,39,0,31,1200,50,0,
632,39,2897,0,84,1200,33,0,
633,2897,39,0,53,1200,4,0,
634,39,3389,0,88,1200,57,0,
635,3389,39,0,32,1200,62,0,
636,39,3470,0,9,1200,88,0,
637,3470,39,0,51,1200,95,0,
638,39,3478,0,83,1200,34,0,
639,3478,39,0,23,1200,34,0,
640,40,253,0,25,1200,2,0,
641,253,40,0,97,1200,43,0,
642,40,425,0,46,1200,72,0,
643,425,40,0,44,1200,49,0,
644,40,1320,0,66,1200,21,0,
645,1320,40,0,67,1200,12,0,
646,40,1579,0,28,1200,36,0,
647,1579,40,0,99,1200,1,0,
648,40,2207,0,78,1200,42,0,
649,2207,40,0,24,1200,16,0,
650,40,2229,0,56,1200,49,0,
651,2229,40,0,50,1200,6,0,
652,40,2390,0,3,1200,97,0,
653,2390,40,0,23,1200,13,0,
654,40,2715,0,34,1200,45,0,
655,2715,40,0,9,1200,9,0,
656,40,3183,0,82,1200,99,0,
657,3183,40,0,59,1200,28,0,
658,41,684,0,66,1200,64,0,
659,684,41,0,22,1200,34,0,
660,41,1534,0,35,1200,32,0,
661,1534,41,0,31,1200,65,0,
662,41,2867,0,90,1200,89,0,
663,2867,41,0,78,1200,52,0,
664,41,3384,0,48,1200,74,0,
665,3384,41,0,53,1200,66,0,
666,41,3487,0,92,1200,4,0,
667,3487,41,0,75,1200,25,0,
668,42,500,0,32,1200,80,0,
669,500,42,0,85,1200,63,0,
670,42,603,0,87,1200,40,0,
671,603,42,0,88,1200,69,0,
672,42,2402,0,12,1200,56,0,
673,2402,42,0,62,1200,23,0,
674,43,1656,0,3,1200,84,0,
675,1656,43,0,6,1200,3,0,
676,43,1813,0,12,1200,65,0,
677,1813,43,0,53,1200,51,0,
678,43,2650,0,20,1200,25,0,
679,2650,43,0,6,1200,80,0,
680,43,2665,0,84,1200,41,0,
681,2665,43,0,14,1200,5,0,
682,44,1097,0,56,1200,64,0,
683,1097,44,0,41,1200,6,0,
684,44,1554,0,49,1200,76,0,
685,1554,44,0,65,1200,46,0,
686,44,1599,0,84,1200,23,0,
687,1599,44,0,86,1200,38,0,
688,44,2338,0,95,1200,5,0,
689,2338,44,0,31,1200,61,0,
690,44,2500,0,28,1200,2,0,
691,2500,44,0,12,1200,3,0,
692,44,2519,0,16,1200,7,0,
693,2519,44,0,97,1200,90,0,
694,44,3096,0,35,1200,76,0,
695,3096,44,0,44,1200,50,0,
696,44,3722,0,68,1200,60,0,
697,3722,44,0,10,1200,65,0,
698,44,3741,0,98,1200,65,0,
699,3741,44,0,3,1200,97,0,
700,44,3937,0,31,1200,62,0,
701,3937,44,0,52,1200,54,0,
702,45,477,0,95,1200,53,0,
703,477,45,0,65,1200,9,0,
704,45,1033,0,5,1200,1,0,
705,1033,45,0,5,1200,15,0,
706,45,1174,0,66,1200,89,0,
707,1174,45,0,15,1200,36,0,
708,45,1865,0,65,1200,10,0,
709,1865,45,0,21,1200,50,0,
710,45,2417,0,71,1200,31,0,
711,2417,45,0,11,1200,84,0,
712,45,3101,0,90,1200,69,0,
713,3101,45,0,42,1200,92,0,
714,45,3196,0,66,1200,98,0,
715,3196,45,0,94,1200,16,0,
716,45,3393,0,61,1200,79,0,
717,3393,45,0,60,1200,42,0,
718,46,442,0,14,1200,26,0,
719,442,46,0,5,1200,30,0,
720,46,507,0,31,1200,2,0,
721,507,46,0,48,1200,67,0,
722,46,732,0,32,1200,83,0,
723,732,46,0,57,1200,56,0,
724,46,932,0,34,1200,24,0,
725,932,46,0,74,1200,67,0,
726,46,1355,0,95,1200,40,0,
727,1355,46,0,27,1200,63,0,
728,46,1623,0,82,1200,69,0,
729,1623,46,0,5,1200,59,0,
730,46,2291,0,17,1200,96,0,
731,2291,46,0,75,1200,61,0,
732,46,2398,0,69,1200,52,0,
733,2398,46,0,56,1200,95,0,
734,46,2472,0,38,1200,76,0,
735,2472,46,0,54,1200,36,0,
736,46,2669,0,48,1200,31,0,
737,2669,46,0,85,1200,97,0,
738,46,2796,0,88,1200,7,0,
739,2796,46,0,94,1200,90,0,
740,46,3180,0,80,1200,90,0,
741,3180,46,0,49,1200,20,0,
